date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2022-08-19,META,170.2,172.32,167.05,167.96,26240800,-2.24,-1.32,169.3825,-0.380152784441082,2022-08-19,26240800,167.96
2022-08-22,META,165.49,165.49,162.26,163.05,19499711,-2.44,-1.47,164.0725,-0.3982728715355943,2022-08-22,19499711,163.05
2022-08-23,META,162.48,165.05,160.7,161.11,18111800,-1.37,-0.84318,162.335,-0.4054323356829169,2022-08-23,18111800,161.11
2022-08-24,META,160.6,165.46,159.77,163.26,20891500,2.66,1.66,162.2725,-0.3974978779938739,2022-08-24,20891500,163.26
2022-08-25,META,165.18,168.88,164.02,168.78,15550514,3.6,2.18,166.715,-0.37712661918293544,2022-08-25,15550514,168.78
2022-08-26,META,168.48,170.92,161.67,161.78,24023633,-6.7,-3.98,165.7125,-0.402959737240285,2022-08-26,24023633,161.78
2022-08-29,META,160.66,163.05,159.01,159.17,20052700,-1.49,-0.92742,160.4725,-0.41259179983023964,2022-08-29,20052700,159.17
2022-08-30,META,160.35,161.66,155.91,157.16,19567948,-3.19,-1.99,158.77,-0.42000959515813563,2022-08-30,19567948,157.16
2022-08-31,META,167.07,167.84,162.14,162.93,40953000,-4.14,-2.48,164.995,-0.3987157249880061,2022-08-31,40953000,162.93
2022-09-01,META,163.58,167.36,160.35,165.36,30145700,1.78,1.09,164.1625,-0.389747942576669,2022-09-01,30145700,165.36
2022-09-02,META,167.45,167.93,159.22,160.32,22634200,-7.13,-4.26,163.73,-0.40834778757796075,2022-09-02,22634200,160.32
2022-09-06,META,160.1,161.69,157.69,158.54,19339800,-1.56,-0.97439,159.505,-0.41491678045540104,2022-09-06,19339800,158.54
2022-09-07,META,157.76,160.96,156.81,160.39,16831200,2.63,1.67,158.98,-0.40808945639738725,2022-09-07,16831200,160.39
2022-09-08,META,158.71,162.23,157.74,162.06,22530800,3.35,2.11,160.185,-0.401926412517991,2022-09-08,22530800,162.06
2022-09-09,META,163.25,169.54,163.02,169.15,22129802,5.9,3.61,166.24,-0.3757611543713326,2022-09-09,22129802,169.15
2022-09-12,META,167.39,171.39,167.28,168.96,23220405,1.57,0.93793,168.755,-0.3764623390043178,2022-09-12,23220405,168.96
2022-09-13,META,161.54,161.63,152.67,153.13,44444100,-8.41,-5.21,157.2425,-0.4348820902682955,2022-09-13,44444100,153.13
2022-09-14,META,153.33,153.54,149.05,151.47,43064200,-1.86,-1.21,151.8475,-0.4410082296933241,2022-09-14,43064200,151.47
2022-09-15,META,149.8,154.2,148.7,149.55,34606348,-0.25,-0.16689,150.5625,-0.44809388493191127,2022-09-15,34606348,149.55
2022-09-16,META,148.05,148.58,144.29,146.29,40122824,-1.76,-1.19,146.8025,-0.46012473705576273,2022-09-16,40122824,146.29
2022-09-19,META,145.24,148.58,145.1,148.02,22169500,2.78,1.91,146.735,-0.4537402664501605,2022-09-19,22169500,148.02
2022-09-20,META,145.78,148.84,145.22,146.09,23217400,0.315,0.21265,146.4825,-0.46086282614311547,2022-09-20,23217400,146.09
2022-09-21,META,146.39,149.6,142.0,142.12,38338614,-4.27,-2.92,145.0275,-0.4755138945270695,2022-09-21,38338614,142.12
2022-09-22,META,141.55,144.58,140.87,142.82,34418521,1.27,0.89721,142.455,-0.4729305827213346,2022-09-22,34418521,142.82
2022-09-23,META,141.42,142.62,138.89,140.41,31710700,-1.01,-0.71418,140.835,-0.4818245562239363,2022-09-23,31710700,140.41
2022-09-26,META,140.12,142.24,136.19,136.37,30497021,-3.75,-2.68,138.73,-0.4967339557884637,2022-09-26,30497021,136.37
2022-09-27,META,137.92,139.42,134.12,134.4,30826500,-3.52,-2.55,136.465,-0.5040041332988892,2022-09-27,30826500,134.4
2022-09-28,META,134.62,142.03,134.27,141.61,32658500,6.99,5.19,138.1325,-0.4773960216998192,2022-09-28,32658500,141.61
2022-09-29,META,139.36,139.84,135.2,136.41,38985414,-2.95,-2.12,137.7025,-0.49658633797099316,2022-09-29,38985414,136.41
2022-09-30,META,136.05,140.99,135.5,135.68,33166400,-0.37,-0.27196,137.055,-0.49928036313983104,2022-09-30,33166400,135.68
2022-10-03,META,137.14,139.62,136.1,138.61,27723100,1.47,1.07,137.8675,-0.4884673580101119,2022-10-03,27723100,138.61
2022-10-04,META,140.49,142.39,139.34,140.28,34670729,-0.21,-0.14948,140.625,-0.4823043141307156,2022-10-04,34670729,140.28
2022-10-05,META,138.24,140.21,134.78,138.98,27979348,0.74,0.5353,138.0525,-0.48710189319850916,2022-10-05,27979348,138.98
2022-10-06,META,137.72,141.45,136.6,139.07,36231100,1.35,0.98025,138.71,-0.48676975310920034,2022-10-06,36231100,139.07
2022-10-07,META,136.76,138.29,132.44,133.45,33214800,-3.31,-2.42,135.235,-0.5075100564638153,2022-10-07,33214800,133.45
2022-10-10,META,133.55,136.11,131.87,133.79,24024000,0.24,0.17971,133.83,-0.5062553050153153,2022-10-10,24024000,133.79
2022-10-11,META,131.62,132.66,126.99,128.54,38481403,-3.08,-2.34,129.9525,-0.5256301435583275,2022-10-11,38481403,128.54
2022-10-12,META,128.32,129.67,126.25,127.5,34605245,-0.82,-0.63903,127.935,-0.5294682068125623,2022-10-12,34605245,127.5
2022-10-13,META,123.53,131.14,122.53,130.29,34325715,6.76,5.47,126.8725,-0.5191718640439902,2022-10-13,34325715,130.29
2022-10-14,META,131.0,131.79,126.52,126.76,23559407,-4.24,-3.24,129.0175,-0.5321991364357679,2022-10-14,23559407,126.76
2022-10-17,META,130.3,134.79,130.18,134.04,29612245,3.74,2.87,132.3275,-0.5053326936561244,2022-10-17,29612245,134.04
2022-10-18,META,137.09,137.84,131.4,132.8,25445000,-4.28,-3.13,134.7825,-0.5099088459977119,2022-10-18,25445000,132.8
2022-10-19,META,132.89,137.0,132.22,133.23,30691047,0.34,0.25585,133.835,-0.5083219544599034,2022-10-19,30691047,133.23
2022-10-20,META,132.93,136.77,131.31,131.53,26356300,-1.4,-1.05,133.135,-0.5145957117024025,2022-10-20,26356300,131.53
2022-10-21,META,126.31,130.12,125.44,130.01,46348647,3.7,2.93,127.97,-0.5202051887662842,2022-10-21,46348647,130.01
2022-10-24,META,127.25,133.48,124.57,129.72,63563447,2.47,1.94,128.755,-0.5212754179429457,2022-10-24,63563447,129.72
2022-10-25,META,130.88,138.35,130.59,137.51,38433219,6.63,5.07,134.3325,-0.4925268479905526,2022-10-25,38433219,137.51
2022-10-26,META,131.68,135.55,128.53,129.82,89294679,-1.86,-1.41,131.395,-0.5209063733992694,2022-10-26,89294679,129.82
2022-10-27,META,97.98,102.5,96.38,97.94,232316600,-0.035,-0.04082466,98.7,-0.6385577739233126,2022-10-27,232316600,97.94
2022-10-28,META,99.58,100.85,97.51,99.2,95928306,-0.38,-0.3816,99.285,-0.6339078126729897,2022-10-28,95928306,99.2
2022-10-31,META,98.22,99.32,92.6,93.16,121361444,-5.06,-5.15,95.825,-0.6561981031110455,2022-10-31,121361444,93.16
2022-11-01,META,94.33,97.49,93.55,95.2,110189617,0.87,0.92229,95.1425,-0.6486695944200465,2022-11-01,110189617,95.2
2022-11-02,META,94.21,95.2,90.48,90.54,71821100,-3.66,-3.9,92.6075,-0.6658670701553677,2022-11-02,71821100,90.54
2022-11-03,META,90.08,90.46,88.41,88.91,60664012,-1.17,-1.3,89.465,-0.6718824962172935,2022-11-03,60664012,88.91
2022-11-04,META,90.35,91.39,88.09,90.79,55638100,0.44,0.487,90.155,-0.6649444587961767,2022-11-04,55638100,90.79
2022-11-07,META,94.78,96.88,93.1,96.72,81987300,1.94,2.05,95.37,-0.643060117356165,2022-11-07,81987300,96.72
2022-11-08,META,95.92,97.8,94.79,96.47,52088320,0.55,0.57339,96.245,-0.643982728715356,2022-11-08,52088320,96.47
2022-11-09,META,101.72,104.9,100.74,101.47,107677300,-0.25,-0.24577,102.2075,-0.6255305015315349,2022-11-09,107677300,101.47
2022-11-10,META,107.12,112.75,104.61,111.87,80671000,4.75,4.43,109.0875,-0.587149868989187,2022-11-10,80671000,111.87
2022-11-11,META,109.23,114.9,108.81,113.02,59961742,3.79,3.47,111.49,-0.5829058567369082,2022-11-11,59961742,113.02
2022-11-14,META,110.99,116.27,110.8,114.22,53395000,3.23,2.91,113.07,-0.5784773222127911,2022-11-14,53395000,114.22
2022-11-15,META,116.07,118.74,114.41,117.08,50670500,1.01,0.87016,116.575,-0.5679226482636455,2022-11-15,50670500,117.08
2022-11-16,META,114.5,116.08,112.66,113.23,33287800,-1.27,-1.11,114.1175,-0.5821308631951877,2022-11-16,33287800,113.23
2022-11-17,META,110.41,112.33,109.8,111.45,35093822,1.04,0.94194,110.9975,-0.588699856072628,2022-11-17,35093822,111.45
2022-11-18,META,113.8,114.32,110.62,112.05,33357707,-1.75,-1.54,112.6975,-0.5864855888105696,2022-11-18,33357707,112.05
2022-11-21,META,111.52,112.37,109.19,109.86,24351100,-1.66,-1.49,110.735,-0.5945676643170832,2022-11-21,24351100,109.86
2022-11-22,META,109.86,111.62,108.32,111.44,29029000,1.58,1.44,110.31,-0.5887367605269956,2022-11-22,29029000,111.44
2022-11-23,META,111.72,112.67,110.73,112.24,21343100,0.52,0.46545,111.84,-0.5857844041775844,2022-11-23,21343100,112.24
2022-11-25,META,111.3,112.73,111.02,111.41,12007600,0.11,0.09883199,111.615,-0.5888474738900986,2022-11-25,12007600,111.41
2022-11-28,META,110.78,112.04,108.38,108.78,23332816,-2.0,-1.81,109.995,-0.5985533453887885,2022-11-28,23332816,108.78
2022-11-29,META,109.54,110.94,108.54,109.46,23899238,-0.08,-0.07303268,109.62,-0.5960438424917889,2022-11-29,23899238,109.46
2022-11-30,META,109.51,118.16,109.38,118.1,43348600,8.59,7.84,113.7875,-0.564158393918146,2022-11-30,43348600,118.1
2022-12-01,META,119.2,121.2,118.4,120.44,36551400,1.24,1.04,119.81,-0.5555227515961176,2022-12-01,36551400,120.44
2022-12-02,META,117.83,124.04,117.61,123.49,39950500,5.66,4.8,120.7425,-0.5442668930139869,2022-12-02,39950500,123.49
2022-12-05,META,121.75,124.67,121.35,122.43,35474900,0.68,0.55852,122.55,-0.548178765176957,2022-12-05,35474900,122.43
2022-12-06,META,119.91,120.55,113.74,114.12,43689200,-5.79,-4.83,117.08,-0.5788463667564676,2022-12-06,43689200,114.12
2022-12-07,META,113.76,115.88,112.88,113.93,29461137,0.17,0.14944,114.1125,-0.5795475513894528,2022-12-07,29461137,113.93
2022-12-08,META,116.39,117.34,114.59,115.33,30619418,-1.06,-0.91073,115.9125,-0.5743809277779828,2022-12-08,30619418,115.33
2022-12-09,META,115.3,117.54,113.87,115.9,26033400,0.6,0.52038,115.6525,-0.5722773738790272,2022-12-09,26033400,115.9
2022-12-12,META,115.18,115.72,113.14,114.71,24747100,-0.47,-0.40806,114.6875,-0.5766690039487767,2022-12-12,24747100,114.71
2022-12-13,META,122.13,123.3,118.64,120.15,44701100,-1.98,-1.62,121.055,-0.5565929807727793,2022-12-13,44701100,120.15
2022-12-14,META,119.39,124.14,119.39,121.59,36922037,2.2,1.84,121.1275,-0.5512787393438388,2022-12-14,36922037,121.59
2022-12-15,META,118.33,118.63,114.01,116.15,34531000,-2.18,-1.84,116.78,-0.5713547625198362,2022-12-15,34531000,116.15
2022-12-16,META,120.23,123.31,118.82,119.43,67064001,-0.8,-0.66539,120.4475,-0.5592501014872495,2022-12-16,67064001,119.43
2022-12-19,META,116.83,117.8,114.33,114.48,29769900,-2.35,-2.01,115.86,-0.5775178063992323,2022-12-19,29769900,114.48
2022-12-20,META,113.26,117.33,112.46,117.09,28742501,3.83,3.38,115.035,-0.5678857438092778,2022-12-20,28742501,117.09
2022-12-21,META,116.7,120.34,115.62,119.76,20392800,3.06,2.62,118.105,-0.5580322544931173,2022-12-21,20392800,119.76
2022-12-22,META,117.2,118.62,114.38,117.12,23618121,-0.08,-0.06825939,116.83,-0.5677750304461748,2022-12-22,23618121,117.12
2022-12-23,META,116.03,118.18,115.54,118.04,17796625,2.01,1.73,116.9475,-0.5643798206443518,2022-12-23,17796625,118.04
2022-12-27,META,117.93,118.6,116.05,116.88,21392311,-1.05,-0.89036,117.365,-0.5686607373509983,2022-12-27,21392311,116.88
2022-12-28,META,116.25,118.15,115.51,115.62,19612500,-0.63,-0.54194,116.3825,-0.5733106986013212,2022-12-28,19612500,115.62
2022-12-29,META,116.4,121.03,115.77,120.26,22366200,3.86,3.32,118.365,-0.5561870317747353,2022-12-29,22366200,120.26
2022-12-30,META,118.16,120.42,117.74,120.34,19583825,2.18,1.84,119.165,-0.5558917961397941,2022-12-30,19583825,120.34
2023-01-03,META,122.82,126.37,122.28,124.74,35528531,1.92,1.56,124.0525,-0.5396538362180316,2023-01-03,35528531,124.74
2023-01-04,META,127.38,129.05,125.85,127.37,32397100,-0.01,-0.00785053,127.4125,-0.5299479647193417,2023-01-04,32397100,127.37
2023-01-05,META,126.13,128.52,124.54,126.94,25447100,0.815,0.64219,126.5325,-0.5315348562571502,2023-01-05,25447100,126.94
2023-01-06,META,128.97,130.33,126.04,130.02,27584500,1.05,0.81414,128.84,-0.5201682843119164,2023-01-06,27584500,130.02
2023-01-09,META,131.16,132.95,129.28,129.47,26649145,-1.69,-1.29,130.715,-0.5221980293021369,2023-01-09,26649145,129.47
2023-01-10,META,127.27,133.44,127.15,132.99,28684431,5.72,4.49,130.2125,-0.5092076613647267,2023-01-10,28684431,132.99
2023-01-11,META,130.96,133.85,130.34,132.89,25423046,1.93,1.47,132.01,-0.5095767059084033,2023-01-11,25423046,132.89
2023-01-12,META,133.44,137.68,131.76,136.71,30757732,3.27,2.45,134.8975,-0.49547920433996384,2023-01-12,30757732,136.71
2023-01-13,META,134.97,137.39,134.84,136.98,22423839,2.01,1.49,136.045,-0.4944827840720376,2023-01-13,22423839,136.98
2023-01-17,META,136.18,136.75,134.25,135.36,21147600,-0.816,-0.60214,135.635,-0.5004613056795955,2023-01-17,21147600,135.36
2023-01-18,META,135.81,137.25,132.8,133.02,20215500,-2.79,-2.05,134.72,-0.5090969480016239,2023-01-18,20215500,133.02
2023-01-19,META,132.49,137.45,132.14,136.15,28625232,3.66,2.76,134.5575,-0.49754585378455185,2023-01-19,28625232,136.15
2023-01-20,META,135.89,139.94,134.61,139.37,28688630,3.48,2.56,137.4525,-0.485662619478171,2023-01-20,28688630,139.37
2023-01-23,META,139.29,143.76,138.66,143.27,27470100,3.98,2.86,141.245,-0.4712698822747906,2023-01-23,27470100,143.27
2023-01-24,META,141.69,145.0,141.36,143.14,21970200,1.45,1.02,142.7975,-0.47174964018157006,2023-01-24,21970200,143.14
2023-01-25,META,141.22,143.17,140.31,141.5,26622021,0.28,0.19827,141.55,-0.47780197069786323,2023-01-25,26622021,141.5
2023-01-26,META,144.4,147.51,143.3,147.3,25482100,2.9,2.01,145.6275,-0.45639738716463074,2023-01-26,25482100,147.3
2023-01-27,META,148.24,153.19,147.39,151.74,35771900,3.5,2.36,150.14,-0.44001180942539764,2023-01-27,35771900,151.74
2023-01-30,META,149.41,151.12,146.95,147.06,28040100,-2.34,-1.57,148.635,-0.4572830940694542,2023-01-30,28040100,147.06
2023-01-31,META,147.95,149.88,147.52,148.97,29842109,1.02,0.68942,148.58,-0.4502343432852346,2023-01-31,29842109,148.97
2023-02-01,META,148.03,153.58,147.06,153.12,55661017,5.09,3.44,150.4475,-0.43491899472266304,2023-02-01,55661017,153.12
2023-02-02,META,183.38,197.16,180.16,188.77,150475700,5.39,2.94,187.3675,-0.30335461490201876,2023-02-02,150475700,188.77
2023-02-03,META,183.47,196.77,182.89,186.53,76809701,3.06,1.67,187.415,-0.3116212126803706,2023-02-03,76809701,186.53
2023-02-06,META,186.53,190.7,185.52,186.06,42483811,-0.47,-0.25197,187.2025,-0.31335572203564976,2023-02-06,42483811,186.06
2023-02-07,META,185.58,193.78,184.4,191.62,47080700,6.05,3.25,188.845,-0.29283684540724075,2023-02-07,47080700,191.62
2023-02-08,META,190.0,190.83,182.92,183.43,36139100,-6.57,-3.46,186.795,-0.3230615935343396,2023-02-08,36139100,183.43
2023-02-09,META,186.13,186.65,177.27,177.92,37118811,-8.21,-4.41,181.9925,-0.34339594789091055,2023-02-09,37118811,177.92
2023-02-10,META,176.35,178.89,173.35,174.15,33433600,-2.2,-1.25,175.685,-0.3573089271875116,2023-02-10,33433600,174.15
2023-02-13,META,178.22,181.0,175.82,179.43,31463223,1.22,0.67894,178.6175,-0.3378233752813965,2023-02-13,31463223,179.43
2023-02-14,META,177.16,181.51,175.88,179.48,24034631,2.32,1.31,178.5075,-0.3376388530095583,2023-02-14,24034631,179.48
2023-02-15,META,176.42,178.19,175.33,177.16,25337966,0.745,0.41945,176.775,-0.3462006864228513,2023-02-15,25337966,177.16
2023-02-16,META,172.75,175.85,171.79,172.44,25827500,-0.31,-0.17945,173.2075,-0.3636195888843784,2023-02-16,25827500,172.44
2023-02-17,META,170.22,173.18,169.7,172.88,24171300,2.66,1.56,171.495,-0.3619957928922022,2023-02-17,24171300,172.88
2023-02-21,META,174.31,178.17,171.88,172.08,34592600,-2.23,-1.28,174.11,-0.36494814924161345,2023-02-21,34592600,172.08
2023-02-22,META,171.07,172.76,169.69,171.12,22433200,0.05,0.0292278,171.16,-0.36849097686090715,2023-02-22,22433200,171.12
2023-02-23,META,172.0,173.69,169.38,172.04,20017800,0.04,0.02325581,171.7775,-0.3650957670590841,2023-02-23,20017800,172.04
2023-02-24,META,168.64,170.72,167.66,170.39,19791334,1.75,1.04,169.3525,-0.37118500202974514,2023-02-24,19791334,170.39
2023-02-27,META,171.88,173.12,169.06,169.54,19277002,-2.34,-1.36,170.9,-0.3743218806509947,2023-02-27,19277002,169.54
2023-02-28,META,171.9,177.55,171.87,174.94,46051117,3.04,1.77,174.065,-0.3543934752924679,2023-02-28,46051117,174.94
2023-03-01,META,174.59,177.85,173.05,173.42,30998400,-1.17,-0.67014,174.7275,-0.3600029523563495,2023-03-01,30998400,173.42
2023-03-02,META,172.38,175.01,171.43,174.53,17360708,2.15,1.25,173.3375,-0.35590655792154124,2023-03-02,17360708,174.53
2023-03-03,META,178.92,186.62,177.05,185.25,45877700,6.33,3.54,181.96,-0.3163449828394288,2023-03-03,45877700,185.25
2023-03-06,META,188.0,189.66,184.64,184.9,33209400,-3.1,-1.65,186.8,-0.3176366387422962,2023-03-06,33209400,184.9
2023-03-07,META,189.0,190.36,184.01,184.51,36701500,-4.49,-2.38,186.97,-0.31907591246263434,2023-03-07,36701500,184.51
2023-03-08,META,182.87,185.26,181.34,184.97,19432405,2.1,1.15,183.61,-0.3173783075617228,2023-03-08,19432405,184.97
2023-03-09,META,186.35,188.93,180.3,181.69,26582800,-4.66,-2.5,184.3175,-0.32948296859430937,2023-03-09,26582800,181.69
2023-03-10,META,181.01,184.77,178.8,179.51,25665032,-1.5,-0.82868,181.0225,-0.33752813964645545,2023-03-10,25665032,179.51
2023-03-13,META,177.96,183.78,174.82,180.9,24728000,2.94,1.65,179.365,-0.3323984204893531,2023-03-13,24728000,180.9
2023-03-14,META,187.58,194.32,186.56,194.02,41642627,6.44,3.43,190.62,-0.2839797763590066,2023-03-14,41642627,194.02
2023-03-15,META,192.95,197.78,190.84,197.75,42123600,4.8,2.49,194.83,-0.2702144148798761,2023-03-15,42123600,197.75
2023-03-16,META,198.26,205.76,196.09,204.93,50819659,6.67,3.36,201.26,-0.243717016643909,2023-03-16,50819659,204.93
2023-03-17,META,200.56,201.9,195.43,195.61,50141100,-4.95,-2.47,198.375,-0.2781119681145514,2023-03-17,50141100,195.61
2023-03-20,META,198.48,199.36,193.64,197.81,25186315,-0.67,-0.33757,197.3225,-0.26999298815367023,2023-03-20,25186315,197.81
2023-03-21,META,203.2,203.55,197.95,202.16,31827000,-1.04,-0.51181,201.715,-0.25393955050374584,2023-03-21,31827000,202.16
2023-03-22,META,202.5,207.37,199.67,199.81,28477800,-2.69,-1.33,202.3375,-0.2626120972801418,2023-03-22,28477800,199.81
2023-03-23,META,202.84,207.88,202.15,204.28,27389700,1.44,0.70992,204.2875,-0.2461158061778057,2023-03-23,27389700,204.28
2023-03-24,META,205.18,207.58,203.55,206.01,27733042,0.83,0.40452,205.58,-0.23973133557220372,2023-03-24,27733042,206.01
2023-03-27,META,204.81,205.86,201.36,202.84,18527200,-1.97,-0.96187,203.7175,-0.25143004760674614,2023-03-27,18527200,202.84
2023-03-28,META,200.15,201.03,197.9,200.68,19127300,0.53,0.2648,199.94,-0.2594014097501569,2023-03-28,19127300,200.68
2023-03-29,META,203.56,205.72,202.54,205.35,18851137,1.79,0.87935,204.2925,-0.2421670295604681,2023-03-29,18851137,205.35
2023-03-30,META,203.38,208.09,202.82,207.84,22608303,4.46,2.19,205.5325,-0.23297782042292514,2023-03-30,22608303,207.84
2023-03-31,META,207.24,212.17,206.77,211.94,25440300,4.7,2.27,209.53,-0.21784699413219188,2023-03-31,25440300,211.94
2023-04-03,META,208.84,213.49,208.2,213.07,17924613,4.23,2.03,210.9,-0.21367679078864832,2023-04-03,17924613,213.07
2023-04-04,META,213.39,216.24,212.54,214.72,21026400,1.33,0.62327,214.2225,-0.20758755581798727,2023-04-04,21026400,214.72
2023-04-05,META,214.15,215.19,209.94,211.48,19396630,-2.67,-1.25,212.69,-0.21954459903310342,2023-04-05,19396630,211.48
2023-04-06,META,209.25,216.94,208.65,216.1,26104411,6.85,3.27,212.735,-0.20249474111525267,2023-04-06,26104411,216.1
2023-04-10,META,214.71,215.66,210.66,214.75,16106100,0.04,0.01862978,213.945,-0.2074768424548844,2023-04-10,16106100,214.75
2023-04-11,META,215.48,216.02,213.41,213.85,16710101,-1.63,-0.75645,214.69,-0.21079824334797215,2023-04-11,16710101,213.85
2023-04-12,META,214.84,216.84,212.58,214.0,18972200,-0.835,-0.39099,214.565,-0.2102446765324576,2023-04-12,18972200,214.0
2023-04-13,META,215.73,221.15,215.69,220.35,23310400,4.62,2.14,218.23,-0.18681034800900476,2023-04-13,23310400,220.35
2023-04-14,META,217.88,222.11,217.55,221.49,21591207,3.61,1.66,219.7575,-0.18260324021109353,2023-04-14,21591207,221.49
2023-04-17,META,219.79,220.98,217.13,218.86,15481900,-0.93,-0.42313,219.19,-0.19230911170978338,2023-04-17,15481900,218.86
2023-04-18,META,219.91,220.44,216.21,217.89,12281000,-2.02,-0.91856,218.6125,-0.19588884378344484,2023-04-18,12281000,217.89
2023-04-19,META,213.47,217.33,212.93,215.7,15898100,2.23,1.04,214.8575,-0.20397091928995847,2023-04-19,15898100,215.7
2023-04-20,META,213.48,216.75,212.77,213.07,16475443,-0.41,-0.19206,214.0175,-0.21367679078864832,2023-04-20,16475443,213.07
2023-04-21,META,210.21,213.41,209.58,212.89,17717200,2.68,1.27,211.5225,-0.21434107096726585,2023-04-21,17717200,212.89
2023-04-24,META,213.68,213.92,210.71,212.79,15750920,-0.885,-0.41651,212.775,-0.21471011551094232,2023-04-24,15750920,212.79
2023-04-25,META,210.82,211.26,207.13,207.55,19198200,-3.26,-1.55,209.19,-0.2340480495995867,2023-04-25,19198200,207.55
2023-04-26,META,212.5,214.11,208.88,209.4,41992726,-3.1,-1.46,211.2225,-0.2272207255415729,2023-04-26,41992726,209.4
2023-04-27,META,239.89,241.69,236.77,238.56,71196531,-1.33,-0.55442,239.2275,-0.11960733660552836,2023-04-27,71196531,238.56
2023-04-28,META,239.01,240.43,235.75,240.32,39554036,1.31,0.54809,238.8775,-0.1131121526368234,2023-04-28,39554036,240.32
2023-05-01,META,238.62,244.0,236.46,243.18,29143912,4.56,1.91,240.565,-0.10255747868767762,2023-05-01,29143912,243.18
2023-05-02,META,243.18,244.92,238.99,239.24,24350149,-3.94,-1.62,241.5825,-0.11709783370852866,2023-05-02,24350149,239.24
2023-05-03,META,239.47,241.75,232.75,237.03,34463900,-2.44,-1.02,237.75,-0.1252537181237776,2023-05-03,34463900,237.03
2023-05-04,META,236.06,238.2,232.93,233.52,17889400,-2.54,-1.08,235.1775,-0.13820718160682,2023-05-04,17889400,233.52
2023-05-05,META,232.24,234.68,229.85,232.78,27000500,0.54,0.23252,232.3875,-0.14093811123002553,2023-05-05,27000500,232.78
2023-05-08,META,231.42,235.62,230.27,233.27,16400526,1.86,0.79941,232.645,-0.13912979296601102,2023-05-08,16400526,233.27
2023-05-09,META,231.46,235.88,231.08,233.37,16865600,1.91,0.8252,232.9475,-0.13876074842233466,2023-05-09,16865600,233.37
2023-05-10,META,236.17,236.75,230.72,233.08,19119007,-3.09,-1.31,234.18,-0.1398309775989962,2023-05-10,19119007,233.08
2023-05-11,META,233.05,238.21,232.3,235.79,20449000,2.74,1.18,234.8375,-0.12982987046536532,2023-05-11,20449000,235.79
2023-05-12,META,236.74,236.96,231.45,233.81,16161447,-2.93,-1.24,234.74,-0.13713695243015844,2023-05-12,16161447,233.81
2023-05-15,META,236.92,240.26,235.33,238.86,20653229,1.94,0.81884,237.8425,-0.11850020297449904,2023-05-15,20653229,238.86
2023-05-16,META,235.79,239.64,235.52,238.82,18163800,3.03,1.29,237.4425,-0.11864782079196967,2023-05-16,18163800,238.82
2023-05-17,META,238.45,243.84,238.14,242.49,21193100,4.04,1.69,240.73,-0.10510388603904497,2023-05-17,21193100,242.49
2023-05-18,META,241.3,247.09,241.19,246.85,22943300,5.55,2.3,244.1075,-0.08901354393475303,2023-05-18,22943300,246.85
2023-05-19,META,247.47,248.69,243.41,245.64,21733600,-1.83,-0.73948,246.3025,-0.09347898291323775,2023-05-19,21733600,245.64
2023-05-22,META,245.41,253.57,245.12,248.32,27738500,2.91,1.19,248.105,-0.08358858914270961,2023-05-22,27738500,248.32
2023-05-23,META,246.81,251.61,246.65,246.74,17748115,-0.07,-0.0283619,247.9525,-0.08941949293279705,2023-05-23,17748115,246.74
2023-05-24,META,245.28,249.59,244.95,249.21,17724338,3.93,1.6,247.2575,-0.08030409270398942,2023-05-24,17724338,249.21
2023-05-25,META,253.4,255.62,249.17,252.69,22371435,-0.71,-0.28019,252.72,-0.06746134258405001,2023-05-25,22371435,252.69
2023-05-26,META,252.93,262.31,252.71,262.04,25768663,9.11,3.6,257.4975,-0.0329556777503045,2023-05-26,25768663,262.04
2023-05-30,META,265.25,268.65,261.29,262.52,23816500,-2.73,-1.03,264.4275,-0.031184263940657764,2023-05-30,23816500,262.52
2023-05-31,META,260.0,265.0,258.45,264.72,25473700,4.72,1.82,262.0425,-0.023065283979776363,2023-05-31,25473700,264.72
2023-06-01,META,265.9,274.0,265.89,272.61,25609508,6.71,2.52,269.6,0.0060523305162931695,2023-06-01,25609508,272.61
2023-06-02,META,272.66,275.35,271.12,272.61,19416930,-0.05,-0.01833786,272.935,0.0060523305162931695,2023-06-02,19416930,272.61
2023-06-05,META,270.3,275.57,269.56,271.39,20742946,1.09,0.40326,271.705,0.0015499870834407847,2023-06-05,20742946,271.39
2023-06-06,META,270.14,276.57,269.69,271.12,19419010,0.98,0.36277,271.88,0.0005535668155145501,2023-06-06,19419010,271.12
2023-06-07,META,271.67,274.25,262.8,263.6,26163627,-8.07,-2.97,268.08,-0.02719858286895227,2023-06-07,26163627,263.6
2023-06-08,META,260.62,267.65,258.88,264.58,20899400,3.96,1.52,262.9325,-0.023581946340923476,2023-06-08,20899400,264.58
2023-06-09,META,262.48,267.95,261.7,264.95,16949800,2.47,0.94102,264.27,-0.022216481529320764,2023-06-09,16949800,264.95
2023-06-12,META,267.17,271.75,265.33,271.05,15471702,3.88,1.45,268.825,0.000295235634941049,2023-06-12,15471702,271.05
2023-06-13,META,274.88,275.72,269.09,271.32,16164024,-3.56,-1.3,272.7525,0.0012916559028672836,2023-06-13,16164024,271.32
2023-06-14,META,271.89,274.99,268.32,273.35,19175100,1.46,0.53698,272.1375,0.008783260139498816,2023-06-14,19175100,273.35
